"bse_scrip_name","nse_scrip_name","sector","company_name","bse_price","nse_price","bse_volume","nse_volume","sentimeter_score","market_cap_in_cr","pe","book_value","dividend_perc","market_lot","industry_pe","eps","pc","price_by_bookvalue","div_yield_perc","face_value","deliverables_perc","sma_30_50_150_200_bse","sma_30_50_150_200_nse","master_url"
"524372 ","ORCHIDCHEM ","PHARMACEUTICALS","Orchid Chemicals and Pharmaceuticals","54.25","54.20","1,007,330","2,955,574","88%","482.63","-","49.81","0.00%","1","36.20","-","-","1.09","-%","10.00",NA,"56.37, 56.88, 56.33, 57.12","56.37, 56.89, 56.34, 57.12","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/orchidchemicalspharmaceuticals/OCP"
"513399 "," ","MINING & MINERALS","Orde Industries","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miningminerals/ordeindustries/OI04"
"500081 "," ","TEXTILES - SPINNING - COTTON BLENDED","Orde Textiles","NA","NA","NA","NA","NA","0.00","-","15.56","","100","-","* -","-","-","-%","0.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/ordetextiles/OT03"
"517195 ","ORGINFO ","COMPUTERS - HARDWARE","ORG Informatics","NA","NA","NA","NA","NA","0.00","-","10.07","0.00%","1","28.63","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computershardware/orginformatics/ORG"
"524107 "," ","EDIBLE OILS & SOLVENT EXTRACTION","Organic Chemoils","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/organicchemoils/OC01"
"531157 "," ","CHEMICALS","Organic Coatings","9.36","NA","1,500","NA","NA","7.18","-","9.73","0.00%","1","1.83","-","-","0.96","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/chemicals/organiccoatings/OC02"
"513121 ","ORICONENT ","PACKAGING","Oricon Enterprises","61.95","61.70","278,760","668,317","50%","972.91","116.89","30.36","22.00%","1","24.23","0.53","93.86","2.04","0.71%","2.00",NA,"59.77, 59.07, 51.38, 52.45","59.70, 59.06, 0.00, 0.00","http://www.moneycontrol.com/india/stockpricequote/packaging/oriconenterprises/OE03"
"504879 ","ORIENTABRA ","ABRASIVES","Orient Abrasives","40.30","40.30","170,393","238,865","NA","482.15","26.69","12.98","25.00%","1","29.47","1.51","16.79","3.10","0.62%","1.00",NA,"30.83, 29.50, 27.16, 26.60","30.75, 29.42, 27.12, 26.57","http://www.moneycontrol.com/india/stockpricequote/abrasives/orientabrasives/OA01"
"530365 ","ORIENTBELL ","CERAMICS & GRANITE","Orient Bell","160.00","160.55","7,331","43,691","100%","224.04","42.67","129.62","5.00%","1","37.23","3.75","9.74","1.23","0.31%","10.00",NA,"144.06, 134.82, 140.13, 138.46","144.20, 134.93, 140.11, 138.41","http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientbell/OCI"
"507690 "," ","MISCELLANEOUS","Orient Beverages","123.00","NA","564","NA","NA","26.59","91.79","80.06","5.00%","1","27.37","1.34","22.24","1.54","0.41%","10.00",NA,"101.91, 98.33, 102.79, 102.98",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orientbeverages/OB"
"535754 ","ORIENTCEM ","CEMENT - MAJOR","Orient Cement","164.45","163.25","3,390","24,744","NA","3,369.07","19.53","47.62","175.00%","1","32.34","8.42","15.33","3.45","1.06%","1.00",NA,"166.50, 164.96, 170.89, 172.12","166.63, 165.00, 171.02, 172.29","http://www.moneycontrol.com/india/stockpricequote/cementmajor/orientcement/OC10"
"514362 "," ","TEXTILES - WEAVING","Orient Fabritex","NA","NA","NA","NA","NA","0.00","-","-0.47","0.00%","100","10.37","* -","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesweaving/orientfabritex/OF01"
"533263 ","GREENPOWER ","POWER - GENERATION & DISTRIBUTION","Orient Green Power Company","15.04","15.05","327,112","509,740","60%","1,112.66","-","14.32","0.00%","1","11.38","-","-","1.05","-%","10.00",NA,"12.98, 12.41, 13.00, 13.70","12.97, 12.40, 12.98, 13.68","http://www.moneycontrol.com/india/stockpricequote/powergenerationdistribution/orientgreenpowercompany/OGP"
"531167 ","ORIENTINFO ","COMPUTERS - SOFTWARE MEDIUM & SMALL","Orient Information Technology","NA","NA","NA","NA","NA","0.00","-","36.97","0.00%","1","11.34","-","-","-","-%","0.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/orientinformationtechnology/OIT"
"524766 "," ","CHEMICALS","Orient Organics","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/chemicals/orientorganics/OOL01"
"502420 ","ORIENTPPR ","DIVERSIFIED","Orient Paper and Industries","25.00","24.95","192,572","291,443","67%","512.17","-","19.20","10.00%","1","17.44","-","21.55","1.30","0.40%","1.00",NA,"25.82, 26.17, 26.56, 25.79","25.81, 26.15, 26.54, 25.78","http://www.moneycontrol.com/india/stockpricequote/diversified/orientpaperindustries/OPI"
"526325 ","ORIENTLTD ","PRINTING & STATIONERY","Orient Press","62.70","60.10","344","10","NA","50.63","20.83","77.92","10.00%","1","18.18","3.01","6.15","0.80","1.59%","10.00",NA,"63.21, 61.81, 0.00","62.24, 62.09, 68.94, 0.00","http://www.moneycontrol.com/india/stockpricequote/printingstationery/orientpress/OP02"
"534076 ","ORIENTREF ","CEMENT - PRODUCTS & BUILDING MATERIALS","Orient Refractories","81.45","80.35","673","7,940","NA","978.53","19.30","14.13","140.00%","1","53.29","4.22","17.44","5.76","1.72%","1.00",NA,"79.69, 80.18, 85.30, 88.22","79.43, 80.06, 85.33, 88.19","http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/orientrefractories/OR01"
"503878 "," ","TEXTILES - SPINNING - SYNTHETIC BLENDED","Orient Syntex","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/orientsyntex/OS03"
"531512 "," ","FINANCE - INVESTMENTS","Orient Tradelink","NA","NA","NA","NA","NA","0.00","-","12.23","0.00%","1","23.87","0.20","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/orienttradelink/OT05"
"519564 "," ","FOOD PROCESSING","Orient Vegetexpo","NA","NA","NA","NA","NA","0.00","-","-181.35","0.00%","100","-","* -","-","-","-%","0.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/foodprocessing/orientvegetexpo/OV"
"500315 ","ORIENTBANK ","BANKS - PUBLIC SECTOR","Oriental Bank of Commerce","155.15","155.25","159,373","997,352","73%","4,652.15","11.62","438.80","33.00%","1","10.65","13.35","8.17","0.35","2.13%","10.00",NA,"145.10, 141.54, 164.80, 180.80","145.13, 141.56, 164.79, 180.79","http://www.moneycontrol.com/india/stockpricequote/bankspublicsector/orientalbankcommerce/OBC"
"506579 ","ORIENTCARB ","CHEMICALS","Oriental Carbon and Chemicals","569.00","NA","3,108","NA","100%","585.85","10.54","236.53","85.00%","1","16.48","53.97","8.53","2.41","1.49%","10.00",NA,"544.34, 546.13, 525.40, 509.47",", , , ","http://www.moneycontrol.com/india/stockpricequote/chemicals/orientalcarbonchemicals/OCC"
"500314 ","ORIENTHOT ","HOTELS","Oriental Hotels","23.65","22.85","4,871","25,815","100%","422.39","-","13.11","40.00%","1","43.68","-","20.57","1.80","1.69%","1.00",NA,"21.08, 20.76, 20.82, 21.02","21.10, 20.84, 20.79, 20.85","http://www.moneycontrol.com/india/stockpricequote/hotels/orientalhotels/OH"
"511752 "," ","FINANCE - HOUSING","Oriental Housing Development Finance Corp","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financehousing/orientalhousingdevelopmentfinancecorp/OHD"
"501355 "," ","FINANCE - INVESTMENTS","Oriental Industrial Investment Corporation","NA","NA","NA","NA","NA","0.00","-","-0.78","0.00%","50","23.87","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/orientalindustrialinvestmentcorporation/OII"
"526989 "," ","PHARMACEUTICALS","Oriental Remedies and Herbals","NA","NA","NA","NA","NA","0.00","-","4.27","0.00%","100","36.22","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/orientalremediesherbals/ORH"
"532817 ","ORIENTALTL ","CERAMICS & GRANITE","Oriental Trimex","3.63","3.30","2,450","1","NA","5.38","4.97","16.12","0.00%","1","15.77","0.73","1.87","0.23","-%","10.00",NA,"2.14, 2.09, 2.21, 0.00","2.17, 2.15, 0.00, 0.00","http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/orientaltrimex/OT6"
"531859 "," ","MISCELLANEOUS","Oriental Veneer Products","665.00","NA","190","NA","50%","358.45","71.89","41.30","0.00%","1","36.09","9.25","59.53","16.10","-%","10.00",NA,"661.64, 653.79, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orientalveneerproducts/OVP"
"524170 ","SQUAREDBIO ","MISCELLANEOUS","Origin Agrostar","NA","NA","NA","NA","NA","0.00","-","104.35","0.00%","1","9.72","* -","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/originagrostar/OA03"
"512616 "," ","MISCELLANEOUS","Orind Exports","NA","NA","NA","NA","NA","0.00","-","2.48","0.00%","100","53.29","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orindexports/OE01"
"524450 "," ","CHEMICALS","Orion Acids and Chemcials","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/chemicals/orionacidschemcials/OAC"
"590127 "," ","COMPUTERS - SOFTWARE","Oripro","NA","NA","NA","NA","NA","0.00","-","3.17","0.00%","1","21.04","0.74","-","-","-%","2.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftware/oripro/O03"
"530031 "," ","AQUACULTURE","Oriqua","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/aquaculture/oriqua/O"
"513256 "," ","ALUMINIUM","Orissa Extrusions","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/aluminium/orissaextrusions/OE02"
"502260 "," ","CEMENT - PRODUCTS & BUILDING MATERIALS","Orissa Industries","NA","NA","NA","NA","NA","0.00","-","-189.05","0.00%","50","53.29","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/orissaindustries/OI05"
"517413 "," ","MISCELLANEOUS","Orissa Lamps","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orissalamps/OLL"
"517542 "," ","MISCELLANEOUS","Orissa Luminaires","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/orissaluminaires/OLL01"
"590086 ","ORISSAMINE ","MINING & MINERALS","Orissa Minerals Development Company","2088.00","2093.60","1,026","1,322","91%","1,252.80","73.37","1377.05","443.00%","1","12.47","28.46","48.60","1.52","0.21%","1.00",NA,"2083.38, 2103.95, 2330.10, 2425.86","2084.97, 2104.59, 2329.86, 2425.57","http://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD"
"504864 "," ","STEEL - SPONGE IRON","Orissa Sponge Iron","273.90","NA","499","NA","100%","739.53","-","-32.95","0.00%","1","6.19","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/steelspongeiron/orissaspongeiron/OSI"
"524392 "," ","CHEMICALS","Orissaa Organics","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/chemicals/orissaaorganics/OOL"
"500320 ","ORKAY ","TEXTILES - MANMADE","Orkay Industries","NA","NA","NA","NA","NA","0.00","-","19.74","","100","-","* -","-","-","-%","0.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesmanmade/orkayindustries/OI"
"531626 "," ","DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS","Orosil Smiths India","16.55","NA","290","NA","NA","13.68","-","3.96","0.00%","1","36.60","-","38.49","4.18","-%","5.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/orosilsmithsindia/SSI08"
" "," ","COMPUTERS - SOFTWARE MEDIUM & SMALL","Orpine Systems","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/orpinesystems/OS06"
"539015 ","ORTEL ","MEDIA & ENTERTAINMENT","Ortel Communications","192.00","190.10","19","1,055","NA","583.02","52.03","41.85","0.00%","1","45.38","3.69","19.39","4.59","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/ortelcommunications/OC05"
"539287 ","ORTINLABSS ","PHARMACEUTICALS","Ortin Laboratories","34.70","34.80","11,163","51,401","100%","58.78","61.96","13.25","0.00%","1","36.22","0.56","22.68","2.62","-%","10.00",NA,"20.78, 17.27, 12.38, 0.00","20.80, 17.26, 0.00, 0.00","http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/ortinlaboratories/OL01"
"514408 ","ORTONSYNTH ","TEXTILES - PROCESSING","Orton Synthetics","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/ortonsynthetics/OS04"
"530173 "," ","LEATHER PRODUCTS","Oscar Global","6.99","NA","2,000","NA","NA","2.31","-","12.21","0.00%","1","33.15","-","63.55","0.57","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/leatherproducts/oscarglobal/OG"
"501179 "," ","FINANCE - INVESTMENTS","Oscar Investments","252.80","NA","24","NA","NA","436.85","19.20","976.75","0.00%","1","23.87","13.17","18.62","0.26","-%","10.00",NA,"233.65, 230.72, 235.65, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/oscarinvestments/OI06"
"509782 "," ","FINANCE - INVESTMENTS","Oseaspre Co","NA","NA","NA","NA","NA","0.00","-","49.14","0.00%","1","23.87","7.25","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/oseaspreco/OC08"
"515095 "," ","CERAMICS & GRANITE","Osho Ceramics","NA","NA","NA","NA","NA","0.00","-","-15.02","0.00%","100","-","* -","-","-","-%","0.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/oshoceramics/OCL02"
"531617 "," ","PLASTICS","Osian Chemicals","NA","NA","NA","NA","NA","0.00","-","10.79","0.00%","1","56.31","0.29","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/plastics/osianchemicals/OC07"
"500317 ","OSWALAGRO ","EDIBLE OILS & SOLVENT EXTRACTION","Oswal Agro Mills","13.66","NA","65,323","NA","NA","183.36","10.43","42.00","0.00%","1","23.87","1.31","10.35","0.33","-%","10.00",NA,"13.96, 14.02, 14.54, 14.20",", , , ","http://www.moneycontrol.com/india/stockpricequote/edibleoilssolventextraction/oswalagromills/OAM"
"500316 ","OSWALAGFUR ","FOOD PROCESSING","Oswal Agro Furane","NA","NA","NA","NA","NA","0.00","-","-9.43","0.00%","100","6.10","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/foodprocessing/oswalagrofurane/OAF"
"500063 ","BINDALAGRO ","FERTILISERS","Oswal Chemicals and Fertilisers","NA","41.80","NA","72,388","NA","0.00","-","82.77","0.00%","1","12.16","1.45","26.79","0.51","-%","10.00",NA,"","38.35, 36.56, 38.16, 34.41","http://www.moneycontrol.com/india/stockpricequote/fertilisers/oswalchemicalsfertilisers/OCF"
"539290 "," ","MISCELLANEOUS","Oswal Greentech","41.80","NA","7,167","NA","NA","1,073.46","-","","","","-","-","-","-","-%","",NA,"38.41, 39.52, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/miscellaneous/oswalgreentech/OG02"
"509099 "," ","FINANCE - LEASING & HIRE PURCHASE","Oswal Leasing Company","NA","NA","NA","NA","NA","0.00","-","49.74","0.00%","50","23.87","1.64","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/oswalleasingcompany/OLC"
" ","OSWALMIN ","MINING & MINERALS","Oswal Minerals","NA","NA","NA","NA","NA","0.00","-","25.53","0.00%","1","12.43","4.87","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/miningminerals/oswalminerals/OM02"
"531065 "," ","SUGAR","Oswal Overseas","NA","NA","NA","NA","NA","0.00","-","-8.85","0.00%","1","30.91","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/sugar/oswaloverseas/OOL02"
"500318 ","OSWALSPG ","TEXTILES - SPINNING - COTTON BLENDED","Oswal Spinning and Weaving Mills","1.13","NA","500","NA","NA","10.31","-","1.65","0.00%","1","16.89","-","-","0.68","-%","1.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesspinningcottonblended/oswalspinningweavingmills/OSW"
"514460 "," ","TEXTILES - PROCESSING","Oswal Yarns","1.55","NA","100","NA","NA","0.62","-","9.55","0.00%","1","19.95","-","-","0.16","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesprocessing/oswalyarns/OY"
"523151 "," ","COMPUTERS - SOFTWARE MEDIUM & SMALL","Otco International","9.76","NA","299","NA","NA","2.53","10.73","1.28","0.00%","1","21.31","0.91","10.49","7.63","-%","10.00",NA,"7.95, 0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/otcointernational/OI09"
"504130 ","OTIS ","ELECTRIC EQUIPMENT","Otis Elevator Company (India)","NA","NA","NA","NA","NA","0.00","-","","0.00%","1","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/electricequipment/otiselevatorcompanyindia/OEC"
"505783 ","OTOKLIN ","ENGINEERING","Otoklin Plants and Equipments","NA","NA","NA","NA","NA","0.00","-","19.81","0.00%","1","21.57","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/engineering/otoklinplantsequipments/OPE"
"507260 ","OUDHSUG ","SUGAR","Oudh Sugar Mills","34.70","35.05","9,218","21,740","100%","90.38","-","-48.01","0.00%","1","30.91","-","-","-","-%","10.00",NA,"31.62, 26.62, 21.24, 20.71","31.68, 26.64, 21.26, 20.70","http://www.moneycontrol.com/india/stockpricequote/sugar/oudhsugarmills/OSM"
"532204 ","OVERSANMAR ","FINANCE - INVESTMENTS","Overseas Sanmar Finance","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/financeinvestments/overseassanmarfinance/OSF"
"514330 "," ","TEXTILES - GENERAL","Overseas Synthetics","8.40","NA","10,000","NA","NA","5.97","-","3.58","0.00%","100","19.95","-","-","2.35","-%","10.00",NA,"0.00",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesgeneral/overseassynthetics/OS08"
"530741 "," ","FOOD PROCESSING","Ovobel Foods","NA","NA","NA","NA","NA","0.00","-","9.25","0.00%","100","48.30","13.03","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/foodprocessing/ovobelfoods/OF02"
"503899 "," ","TEXTILES - HOSIERY & KNITWEAR","Oxemberg Apparels","NA","NA","NA","NA","NA","0.00","-","","","","-","-","-","-","-%","",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textileshosieryknitwear/oxembergapparels/OAL"
"514414 "," ","TEXTILES - WEAVING","Oxford Industries","0.70","NA","25","NA","NA","0.42","-","-38.76","0.00%","1","5.92","-","-","-","-%","10.00",NA,"",", , , ","http://www.moneycontrol.com/india/stockpricequote/textilesweaving/oxfordindustries/OI07"
